Id,Name,Region,Add,Town,Px,Py
C1_376480000A_000210,豐丘葡萄觀光果園,南投縣,南投縣信義鄉豐丘村敦福路136號,信義鄉,120.87371,23.66636
C1_376480000A_000211,青竹竹文化園區,南投縣,南投縣竹山鎮富州巷31號,竹山鎮,120.74864,23.81105
C1_376480000A_000213,日月潭年梯步道,南投縣,南投縣魚池鄉日月村文武廟年梯步道,魚池鄉,120.92695,23.86944
C1_376480000A_000224,信義鄉農會梅子夢工廠,南投縣,南投縣信義鄉明德村新開巷11號,信義鄉,120.86177,23.6887
C1_376480000A_000227,台灣地理中心碑,南投縣,南投縣埔里鎮蜈蚣里和平東路旁,埔里鎮,120.97973,23.97371
C1_376480000A_000229,鹿谷鄉農會茶業文化館,南投縣,南投縣鹿谷鄉中正路一段231號,鹿谷鄉,120.7567,23.74191
C1_376480000A_000230,臺灣菸酒股份有限公司-埔里酒廠展售中心,南投縣,南投縣埔里鎮中山路三段219號,埔里鎮,120.96014,23.96798
C1_376480000A_000243,黃麗淑-工藝之家,南投縣,南投縣草屯鎮南埔里南坪路555巷25弄36號,草屯鎮,120.72054,23.97776
C1_376480000A_000245,造紙龍手創館,南投縣,南投縣埔里鎮隆生路118-2號,埔里鎮,120.95809,23.94812
C1_376480000A_000247,鹿谷鄉遊客中心,南投縣,鹿谷鄉中正路一段128號,鹿谷鄉,120.75601,23.74301
C1_376480000A_000250,璞園藝術坊,南投縣,南投縣竹山鎮延平新村1-20號,竹山鎮,120.71007,23.76584
C1_376480000A_000251,照鏡台,南投縣,南投縣竹山鎮集山路二段1101號,竹山鎮,120.70756,23.77042
C1_376480000A_000253,清境農場,南投縣,南投縣仁愛鄉大同村仁和路170號,仁愛鄉,121.16263,24.0554
C1_376480000A_000254,奧萬大國家森林遊樂區,南投縣,南投縣仁愛鄉親愛村大安路153號,仁愛鄉,121.17005,23.95533
C1_376480000A_000257,台光香草園,南投縣,南投縣埔里鎮中山路一段241-2號,埔里鎮,120.99442,23.978
C1_376480000A_000265,鳳凰谷鳥園生態園區,南投縣,南投縣鹿谷鄉鳳凰村仁義路1-9號,鹿谷鄉,120.79207,23.72929
C1_376480000A_000266,麒麟潭,南投縣,南投縣鹿谷鄉永隆村堀邊巷,鹿谷鄉,120.7735,23.75121
C1_376480000A_000267,集集大山,南投縣,南投縣集集鎮集集大山,中寮鄉,120.83828,23.8557
C1_376480000A_000272,特有生物研究保育中心,南投縣,南投縣集集鎮民生東路1號,集集鎮,120.80105,23.82906
C1_376480000A_000274,明新書院,南投縣,集集鎮永昌里東昌巷4號,集集鎮,120.79989,23.82708
C1_376480000A_000275,曾明男-工藝之家,南投縣,南投縣草屯鎮中正路437-47號,草屯鎮,120.70494,23.97998
C1_376480000A_000276,軍史公園,南投縣,南投縣集集鎮永昌國小附近,集集鎮,120.79248,23.82563
C1_376480000A_000280,和雅谷,南投縣,鹿谷鄉內湖村興產路57-2號,鹿谷鄉,120.77942,23.71232
C1_376480000A_000281,集集攔河堰,南投縣,集集鎮林尾里攔河路2號,集集鎮,120.76669,23.82327
C1_376480000A_000283,集集火車站,南投縣,南投縣集集鎮民生路75號,集集鎮,120.78485,23.82693
C1_376480000A_000284,日月老茶廠,南投縣,南投縣魚池鄉中明村有水巷38號,魚池鄉,120.92621,23.89157
C1_376480000A_000285,杉林溪森林生態渡假園區,南投縣,竹山鎮大鞍里溪山路杉林溪森林遊樂區,竹山鎮,120.79216,23.63945
C1_376480000A_000286,白滄沂,南投縣,南投縣草屯鎮平林里健行路9號,草屯鎮,120.76944,23.99113
C1_376480000A_000287,國史館臺灣文獻館,南投縣,南投市中興新村光明里一路252號,南投市,120.70075,23.93757
C1_376480000A_000288,仙洞坪棋盤石,南投縣,南投縣中寮鄉和興村仙洞坪棋盤石,中寮鄉,120.79931,23.90185
C1_376480000A_000291,桃米生態村,南投縣,南投縣埔里鎮桃米里桃米巷37號,埔里鎮,120.92926,23.94309
C1_376480000A_000292,大眾爺祠（大樟樹）,南投縣,南投縣集集鎮和平里中集路大眾爺祠,集集鎮,120.78094,23.83497
C1_376480000A_000295,龍南天然漆博物館-徐玉明,南投縣,南投縣埔里鎮北平街211-1號,埔里鎮,120.96584,23.96835
C1_376480000A_000296,張舒嵎 -荷花田陶工房,南投縣,南投縣竹山鎮中崎里沉潭巷14-8號,竹山鎮,120.67176,23.75143
C1_376480000A_000300,內湖森林小學,南投縣,南投縣鹿谷鄉內湖村興產路51號,鹿谷鄉,120.78023,23.71301
C1_376480000A_000301,溪頭自然教育園區,南投縣,南投縣鹿谷鄉森林巷9號,鹿谷鄉,120.79676,23.67595
C1_376480000A_000302,惠蓀林場,南投縣,南投縣仁愛鄉新生村山林巷1號,仁愛鄉,120.99869,24.07605
C1_376480000A_000304,日月潭,南投縣,南投縣魚池鄉中山路599號,魚池鄉,120.91108,23.86653
C1_376480000A_000305,長源圳生態步道-林爽文古戰場,南投縣,南投縣鹿谷鄉投一五一線延溪公路,鹿谷鄉,120.77124,23.71819
C1_376480000A_000309,梅峰–台大山地農場,南投縣,南投縣仁愛鄉仁和路215號,仁愛鄉,121.17426,24.08955
C1_376480000A_000312,九族文化村,南投縣,南投縣魚池鄉大林村金天巷45號,魚池鄉,120.94767,23.86904
C1_376480000A_000313,泰雅渡假村,南投縣,南投縣國姓鄉北港村北原路56-2號,國姓鄉,120.93338,24.06277
C1_376480000A_000314,鳳凰自然教育園區(台大茶園),南投縣,南投縣鹿谷鄉鳳凰村仁義路一號,鹿谷鄉,120.78781,23.72855
C1_376480000A_000315,小半天石馬公園,南投縣,南投縣鹿谷鄉竹林村光復路174之6號,鹿谷鄉,120.75785,23.72592
C1_376480000A_000316,台大下坪自然教育園區,南投縣,南投縣竹山鎮枋坪巷21之8號,竹山鎮,120.67272,23.77374
C1_376480000A_000317,劉文煌-工藝之家,南投縣,南投縣竹山鎮延祥里延祥路362巷7號,竹山鎮,120.70444,23.7595
C1_376480000A_000320,草坪頭玉山茶園,南投縣,南投縣信義鄉同富村太平巷113-1號,信義鄉,120.87499,23.55962
C1_376480000A_000322,東埔溫泉,南投縣,南投縣信義鄉東埔村,信義鄉,120.92668,23.56194
C1_376480000A_000325,葉基祥-工藝之家,南投縣,南投縣竹山鎮保甲路10號,竹山鎮,120.71054,23.77494
C1_376480000A_000326,黃塗山-工藝之家,南投縣,南投縣竹山鎮頂林路199之9號,竹山鎮,120.68302,23.75301
C1_376480000A_000327,林清河-工藝之家(添興窯),南投縣,南投縣集集鎮田寮里楓林巷10號,集集鎮,120.75553,23.83295
C1_376480000A_000329,八通關古道-萬年亨衢碣,南投縣,鹿谷鄉鳳凰山麓大石上,鹿谷鄉,120.74815,23.75455
C1_376480000A_000330,德興瀑布,南投縣,南投縣鹿谷鄉竹林村德興瀑布,鹿谷鄉,120.75596,23.69517
C1_376480000A_000331,白木全－心陶園,南投縣,南投縣草屯鎮碧山路727巷364弄63號,草屯鎮,120.67023,23.97452
C1_376480000A_000335,添興窯,南投縣,南投縣集集鎮田寮里楓林巷10號,集集鎮,120.75549,23.83299
C1_376480000A_000336,草鞋墩人文觀光夜市,南投縣,南投縣草屯鎮中正路1039號（新天地量販店停車場旁）,草屯鎮,120.68742,23.98783
C1_376480000A_000338,橫路古道-半天橋,南投縣,南投縣鹿谷鄉中湖巷,鹿谷鄉,120.74451,23.71613
C1_376480000A_000341,七星陣地公園(碉堡),南投縣,南投縣名間鄉投139八卦路上,名間鄉,120.63926,23.8285
C1_376480000A_000342,九份二山地震紀念園區,南投縣,南投縣國姓鄉南港村長石巷,國姓鄉,120.84398,23.95061
C1_376480000A_000357,竹山文化園區,南投縣,南投縣竹山鎮建國路742號,竹山鎮,120.72888,23.68889
C1_376480000A_000396,雞朝文創故事館,南投縣,南投縣埔里鎮信義路322號,埔里鎮,120.96993,23.97338
C1_376480000A_000401,椰子防空壕,南投縣,南投縣竹山鎮大禮路（竹山郵局後方）,竹山鎮,120.68203,23.75755
C1_376480000A_000402,打鐵巷,南投縣,南投縣竹山鎮下橫街45號,竹山鎮,120.68446,23.7564
C1_376480000A_000405,「借問站」全家便利商店-名間金交流店,南投縣,南投縣名間鄉彰南路243號,名間鄉,120.69733,23.84716
C1_376480000A_000406,中寮鄉龍鳳瀑布空中步道,南投縣,541南投縣中寮鄉瀧林巷28號,中寮鄉,120.81661,23.94179
C1_376480000A_000425,米田貢觀光烘焙園區 / 埔里花卉有限公司,南投縣,545南投縣埔里鎮中正路1004號,埔里鎮,120.95955,23.98576
C1_376480000A_000426,南投自然史教育館,南投縣,南投縣仁愛鄉大同村山農巷27號(仁愛高農旁),仁愛鄉,121.13417,24.02099
C1_376480000A_000428,集元果觀光工廠,南投縣,集集鎮富山里大坪巷38號,集集鎮,120.81428,23.82505
C1_376480000A_000440,香里活力豬品牌文化館,南投縣,南投市南崗工業區仁和路3號,南投市,120.67508,23.92436
C1_376480000A_000442,光遠燈籠,南投縣,南投縣竹山鎮延平二路11號,竹山鎮,120.70247,23.76758
C1_376480000A_000443,果寶歡酵觀光工廠 GuoBAO,南投縣,南投縣埔里鎮珠格里下湳巷15號,埔里鎮,120.95407,23.94172
C1_376480000A_000445,南投國際沙雕藝術文化園區,南投縣,南投市華陽路1012號旁,南投市,120.68134,23.92644
C1_376480000A_000446,松柏嶺受天宮,南投縣,南投縣名間鄉松山村松山街118號,名間鄉,120.63123,23.8319
C1_376480000A_000451,合歡山國家森林遊樂區,南投縣,南投縣仁愛鄉仁和路合歡山主峰登山口,仁愛鄉,121.2716,24.13352
C1_376480000A_000452,紙教堂  新故鄉見學園區,南投縣,南投縣埔里鎮桃米巷52-12號,埔里鎮,120.92705,23.94139
C1_376480000A_000455,中台世界博物館,南投縣,南投縣埔里鎮中台路8號,埔里鎮,120.94504,24.01077
C1_376490000A_100018,雲林布袋戲館,雲林縣,雲林縣虎尾鎮林森路一段498號,虎尾鎮,120.433433,23.709278
C1_376490000A_100021,北港朝天宮,雲林縣,雲林縣北港鎮中山路178號,北港鎮,120.30476,23.56809
C1_376490000A_100023,褒忠馬鳴山鎮安宮,雲林縣,雲林縣褒忠鄉馬鳴村鎮安路31號,褒忠鄉,120.27814,23.69986
C1_376490000A_100024,偶的家-戲偶文創園區,雲林縣,雲林縣斗南鎮建國三路506號,斗南鎮,120.472259,23.667246
C1_376490000A_100025,太平老街,雲林縣,雲林縣斗六市太平路,斗六市,120.541803,23.708528
C1_376490000A_100026,朝露魚舖觀光工廠,雲林縣,雲林縣斗六市斗工六路6號,斗六市,120.59268,23.717635
C1_376490000A_100027,行啟記念館,雲林縣,雲林縣斗六市府前街101號,斗六市,120.54195,23.70611
C1_376490000A_100028,北港水道頭文化園區,雲林縣,雲林縣北港鎮民生路1號,北港鎮,120.305925,23.56438
C1_376490000A_100031,西螺大橋,彰化縣,雲林縣西螺鎮建興路,溪州鄉,120.46148,23.81518
C1_376490000A_100032,屋頂上的貓,雲林縣,雲林縣虎尾鎮中山路54-13號,虎尾鎮,120.462795,23.729149
C1_376490000A_100040,黃金蝙蝠生態館,雲林縣,雲林縣水林鄉蘇秦路1號,水林鄉,120.25731,23.62231
C1_376490000A_100043,農田水利文物陳列館,雲林縣,雲林縣林內鄉林中村三星路9-2號,林內鄉,120.61631,23.78216
C1_376490000A_100049,源順芝麻觀光油廠,雲林縣,雲林縣土庫鎮成功路1-62號,土庫鎮,120.39471,23.67411
C1_376490000A_100050,六輕阿媽公園,雲林縣,雲林縣麥寮鄉三盛村,麥寮鄉,120.21731,23.79841
C1_376490000A_100051,雲中街文創聚落,雲林縣,雲林縣斗六市雲林路1段75巷7號,斗六市,120.540457,23.708201
C1_376490000A_100056,古坑綠色隧道,雲林縣,雲林縣古坑鄉湳仔村湳仔路,古坑鄉,120.540999,23.659304
C1_376490000A_100057,福祿壽觀光酒廠,雲林縣,雲林縣古坑鄉中山路11號,古坑鄉,120.56027,23.64039
C1_376490000A_100058,古坑情人橋,雲林縣,雲林縣古坑鄉華山村,古坑鄉,120.60541,23.58991
C1_376490000A_100059,蜜蜂故事館,雲林縣,雲林縣古坑鄉湳子路88號,古坑鄉,120.54075,23.65903
C1_376490000A_100060,丸莊醬油觀光工廠,雲林縣,雲林縣西螺鎮延平路25號,西螺鎮,120.46373,23.80235
C1_376490000A_100061,興隆毛巾觀光工廠,雲林縣,雲林縣虎尾鎮埒內里84-1號,虎尾鎮,120.44338,23.72512
C1_376490000A_100062,虎尾糖廠,雲林縣,雲林縣虎尾鎮安慶里中山路2號,虎尾鎮,120.438739,23.703502
C1_376490000A_100063,虎尾鐵橋,雲林縣,雲林縣虎尾鎮雲73-1鄉道,虎尾鎮,120.43721,23.70223
C1_376490000A_100064,虎尾驛,雲林縣,雲林縣虎尾鎮中山路10號,西螺鎮,120.43646,23.76365
C1_376490000A_100065,雲林故事館,雲林縣,雲林縣虎尾鎮林森路一段528號,虎尾鎮,120.43144,23.71306
C1_376490000A_100066,合同廳舍,雲林縣,雲林縣虎尾鎮林森路一段491號,虎尾鎮,120.433912,23.709209
C1_376490000A_100067,拱範宮,雲林縣,雲林縣麥寮鄉麥豐村中正路3號,麥寮鄉,120.25574,23.74821
C1_376490000A_100081,雲林縣虎尾鎮北溪社區發展協會,雲林縣,雲林縣虎尾鎮北溪里10-2號,虎尾鎮,120.400388,23.709614
C1_376490000A_100083,悠紙生活館,雲林縣,雲林縣崙背鄉南光路390號,崙背鄉,120.34831,23.74601
C1_376490000A_100084,冠弦吉他樂器行,嘉義縣,雲林縣水林鄉水南村東陽街102號,義竹鄉,120.19594,23.34139
C1_376490000A_100086,魔羯魚祈福館,雲林縣,雲林縣斗六市城頂街146-5號,斗六市,120.54031,23.70642
C1_376490000A_100087,雅聞峇里海岸,雲林縣,雲林縣斗六市榴北里中興路333號,斗六市,120.56958,23.73005
C1_376490000A_100088,佛美神仙故事館,雲林縣,雲林縣西螺鎮福來路8巷19號,西螺鎮,120.44832,23.77683
C1_376490000A_100090,台灣鯛生態創意園區,雲林縣,雲林縣口湖鄉 崙東村民生路1-88號,口湖鄉,120.17248,23.60801
C1_376490000A_100091,良作工場農業文創館,雲林縣,雲林縣大埤鄉豐田路57號,大埤鄉,120.46721,23.63948
C1_376490000A_100092,北港春生活園區,雲林縣,雲林縣北港鎮劉厝里53-1號,北港鎮,120.29234,23.59137
C1_376490000A_100093,Gem Shop真金店,雲林縣,雲林縣虎尾鎮新興路35號,虎尾鎮,120.43491,23.70876
C1_376490000A_100094,炎卿木偶雕刻社,雲林縣,雲林縣斗南鎮文昌路248號,古坑鄉,120.55136,23.62989
C1_376490000A_100095,織雲館,雲林縣,雲林縣斗六市科加路20號,斗六市,120.54554,23.73596
C1_376490000A_100096,北港工藝坊,雲林縣,雲林縣北港鎮共和街2號,北港鎮,120.30354,23.56671
C1_376490000A_100097,北港-武德宮樂咖啡,雲林縣,雲林縣北港鎮華勝路330號,北港鎮,120.29907,23.58101
C1_376490000A_100098,蔦松客棧,雲林縣,雲林縣水林鄉松北村蔦松路8號,水林鄉,120.23101,23.51591
C1_376490000A_100099,草嶺-幽情谷,雲林縣,雲林縣古坑鄉草嶺村40之2號,古坑鄉,120.694045,23.584858
C1_376490000A_100100,石壁村-木馬古道,雲林縣,雲林縣古坑鄉草嶺村石壁村,古坑鄉,120.62091,23.63301
C1_376490000A_100101,北港「甕牆」,雲林縣,雲林縣北港鎮共和街2號,北港鎮,120.303546,23.566711
C1_376490000A_100103,李萬居故居(李萬居精神啟蒙館),雲林縣,雲林縣口湖鄉梧北村復興路188號,口湖鄉,120.190369,23.550753
C1_376490000A_100104,奇香老沉(香茶藝術),雲林縣,雲林縣虎尾鎮文科路392號,虎尾鎮,120.442894,23.715931
C1_376490000A_100106,持法媽祖宮,雲林縣,雲林縣虎尾鎮頂溪里西園46號,虎尾鎮,120.46531,23.73261
C1_376490000A_100109,北港故事館,雲林縣,雲林縣北港鎮新德路116號,北港鎮,120.304369,23.587195
C1_376490000A_100110,北港牛墟,雲林縣,雲林縣北港鎮大橋下的牛墟,北港鎮,120.29999,23.56471
C1_376490000A_100113,大同醬油黑金釀造館,雲林縣,雲林縣斗六市工業區斗工二路39號,斗六市,120.59797,23.71954
C1_376490000A_100114,二崙新虎溪,雲林縣,雲林縣二崙鄉湳仔村,西螺鎮,120.45942,23.80175
C1_376490000A_100115,二崙濁水夕照,雲林縣,雲林縣二崙鄉四番地,二崙鄉,120.394287,23.815796
C1_376490000A_100116,二崙運動公園,雲林縣,雲林縣二崙鄉中正路101號,二崙鄉,120.40681,23.77395
C1_376490000A_100117,謝厝木藝,雲林縣,雲林縣口湖鄉謝厝村水尾51號,口湖鄉,120.204687,23.583111
C1_376490000A_100118,孩沙里社區,雲林縣,雲林縣莿桐鄉往饒平雲縣道156線,莿桐鄉,120.51332,23.78628
C1_376490000A_100119,鄭豐喜紀念圖書館,雲林縣,雲林縣口湖鄉湖東村中正路一段43號,口湖鄉,120.18326,23.58463
C1_376490000A_100120,湖口溼地,雲林縣,雲林縣口湖鄉湖口村,口湖鄉,120.169082,23.536349
C1_376490000A_100121,北港形象商圈,雲林縣,雲林縣北港鎮中山路144號或142號,北港鎮,120.304588,23.567261
C1_376490000A_100124,媽祖景觀公園,雲林縣,雲林縣北港鎮朝天宮後方文化大夏頂樓,北港鎮,120.30515,23.56812
C1_376490000A_100127,糖業文物館,雲林縣,雲林縣虎尾鎮安慶里中山路2號(虎尾糖廠內),虎尾鎮,120.438739,23.703502
C1_376490000A_100128,甭錢生態教學農場,雲林縣,雲林縣東勢鄉同安村同安路95-1號,東勢鄉,120.28147,23.71907
C1_376490000A_100129,塭底賞鳥區,雲林縣,雲林縣水林鄉北港溪出海口邊,水林鄉,120.22356,23.54274
C1_376490000A_100130,蕃薯厝順天宮,雲林縣,雲林縣水林鄉蕃薯厝102號,水林鄉,120.22376,23.54153
C1_376490000A_100131,七角井,雲林縣,雲林縣水林鄉水北村中庄路,水林鄉,120.243106,23.574654
C1_376490000A_100132,崙背欣昌錦鯉養殖場,雲林縣,雲林縣崙背鄉下街142之1號,崙背鄉,120.348923,23.78229
C1_376490000A_100134,二崙鄉廖文和布袋戲團,雲林縣,雲林縣二崙鄉紹興路19號,二崙鄉,120.40123,23.78471
C1_376490000A_100137,綠色一線天自行車道,雲林縣,雲林縣四湖鄉省道台17線(通往口湖鄉),四湖鄉,120.15324,23.65715
C1_376490000A_100138,台西海口生活館,雲林縣,雲林縣台西鄉中央路1066號,臺西鄉,120.19681,23.70106
C1_376490000A_100139,武德宮(五路財神廟),雲林縣,雲林縣北港鎮新街里華勝路330號,北港鎮,120.29923,23.58111
C1_376490000A_100140,雲科生態休閒農場,雲林縣,雲林縣斗六市大學路二段273巷67號,斗六市,120.54842,23.69805
C1_376490000A_100141,湖山岩大佛寺／佛教藝術園區,雲林縣,雲林縣斗六市湖山里岩山路48號,斗六市,120.60778,23.70742
C1_376490000A_100142,長生堂中藥房,雲林縣,雲林縣斗六市太平路102號,斗六市,120.54159,23.70851
C1_376490000A_100143,日興被帳行,雲林縣,雲林縣斗六市太平路151號,斗六市,120.54171,23.70777
C1_376490000A_100144,斗六棒球場,雲林縣,雲林縣斗六市明德北路二段320號,斗六市,120.53664,23.71664
C1_376490000A_100145,張廖宗祠（崇遠堂）,雲林縣,雲林縣西螺鎮福田里新厝22號,西螺鎮,120.42925,23.77497
C1_376490000A_100146,振興宮,雲林縣,雲林縣西螺鎮興里廣興路70號,西螺鎮,120.45991,23.76995
C1_376490000A_100147,烏塗發電廠,雲林縣,雲林縣林內鄉烏塗村100號,林內鄉,120.598778,23.773154
C1_376490000A_100148,圓明禪寺,雲林縣,雲林縣林內鄉中正路329巷8號,林內鄉,120.61468,23.75582
C1_376490000A_100149,天聖宮,雲林縣,雲林縣林內鄉湖本村聖宮路15號,林內鄉,120.62645,23.72329
C1_376490000A_100151,劍湖山世界,雲林縣,雲林縣古坑鄉永光村大湖口67號,古坑鄉,120.57962,23.61562
C1_376490000A_100152,林內公園,雲林縣,雲林縣林內鄉中西路(林內鄉公所對面),林內鄉,120.616504,23.753912
C1_376490000A_100209,白馬山菩提講堂,雲林縣,雲林縣林內鄉三權路297巷6號,林內鄉,120.61033,23.73294
C1_376490000A_100210,石敢當,雲林縣,雲林縣莿桐鄉甘厝村,莿桐鄉,120.49015,23.75942
C1_376490000A_100211,福天宮,雲林縣,雲林縣莿桐鄉興桐村振興路55號,莿桐鄉,120.50491,23.76975
C1_376490000A_100212,樹仔腳天主堂,雲林縣,雲林縣莿桐鄉饒平村饒平路167號,莿桐鄉,120.51959,23.77951
C1_376490000A_100213,風力發電,雲林縣,雲林縣麥寮鄉中興村台塑工業園區1號,麥寮鄉,120.217618,23.798445
C1_376490000A_100215,同心家園,雲林縣,雲林縣虎尾鎮中山路底,虎尾鎮,120.43601,23.70377
C1_376490000A_100216,坪頂觀光茶園(茶葉推廣中心),雲林縣,雲林縣林內鄉坪頂村63-5號,林內鄉,120.63692,23.75094
C1_376490000A_100217,湖本生態村,雲林縣,雲林縣林內鄉三權路56號,林內鄉,120.621268,23.726422
C1_376490000A_100219,廣興教育農園,雲林縣,雲林縣西螺鎮廣興里59-2號,西螺鎮,120.45762,23.76424
